Id,Category
2997,0
2998,0
2999,0
3000,1
3001,4
3002,0
3003,0
3004,0
3005,0
3006,0
3007,0
3008,0
3009,0
3010,4
3011,0
3012,2
3013,1
3014,0
3015,0
3016,0
3017,2
3018,0
3019,2
3020,2
3021,0
3022,2
3023,0
3024,1
3025,0
3026,0
3027,0
3028,5
3029,2
3030,5
3031,5
3032,0
3033,0
3034,0
3035,5
3036,0
3037,0
3038,2
3039,0
3040,0
3041,0
3042,2
3043,0
3044,0
3045,1
3046,0
3047,4
3048,0
3049,0
3050,0
3051,0
3052,0
3053,2
3054,1
3055,4
3056,0
3057,0
3058,0
3059,2
3060,0
3061,1
3062,2
3063,0
3064,0
3065,5
3066,2
3067,2
3068,0
3069,2
3070,0
3071,2
3072,0
3073,2
3074,0
3075,2
3076,0
3077,0
3078,2
3079,0
3080,0
3081,0
3082,0
3083,0
3084,1
3085,2
3086,1
3087,1
3088,3
3089,0
3090,0
3091,4
3092,4
3093,2
3094,0
3095,3
3096,0
3097,2
3098,0
3099,5
3100,0
3101,0
3102,3
3103,0
3104,0
3105,0
3106,2
3107,0
3108,4
3109,0
3110,0
3111,1
3112,0
3113,1
3114,0
3115,0
3116,0
3117,0
3118,0
3119,0
3120,0
3121,0
3122,0
3123,0
3124,0
3125,3
3126,0
3127,5
3128,2
3129,2
3130,0
3131,3
3132,0
3133,0
3134,1
3135,0
3136,2
3137,1
3138,0
3139,4
3140,2
3141,2
3142,0
3143,0
3144,0
3145,0
3146,4
3147,0
3148,2
3149,0
3150,1
3151,0
3152,2
3153,1
3154,0
3155,0
3156,0
3157,0
3158,2
3159,0
3160,5
3161,0
3162,0
3163,0
3164,3
3165,4
3166,4
3167,2
3168,5
3169,1
3170,4
3171,4
3172,0
3173,0
3174,2
3175,2
3176,0
3177,2
3178,0
3179,0
3180,4
3181,0
3182,0
3183,0
3184,0
3185,1
3186,4
3187,5
3188,2
3189,2
3190,0
3191,0
3192,0
3193,1
3194,2
3195,0
3196,0
3197,0
3198,3
3199,0
3200,4
3201,1
3202,0
3203,3
3204,3
3205,0
3206,1
3207,0
3208,0
3209,1
3210,3
3211,0
3212,0
3213,0
3214,1
3215,0
3216,0
3217,0
3218,1
3219,2
3220,3
3221,0
3222,0
3223,0
3224,5
3225,2
3226,0
3227,0
3228,0
3229,0
3230,0
3231,0
3232,0
3233,0
3234,0
3235,0
3236,0
3237,5
3238,1
3239,0
3240,0
3241,0
3242,0
3243,4
3244,0
3245,0
3246,0
3247,4
3248,0
3249,0
3250,0
3251,0
3252,1
3253,0
3254,4
3255,1
3256,0
3257,0
3258,4
3259,1
3260,5
3261,2
3262,4
3263,0
3264,2
3265,0
3266,0
3267,5
3268,0
3269,0
3270,0
3271,2
3272,2
3273,2
3274,0
3275,2
3276,0
3277,2
3278,0
3279,0
3280,0
3281,0
3282,0
3283,0
3284,0
3285,0
3286,2
3287,0
3288,0
3289,2
3290,1
3291,0
3292,0
3293,5
3294,2
3295,1
3296,0
3297,0
3298,0
3299,0
3300,5
3301,0
3302,0
3303,0
3304,2
3305,0
3306,0
3307,2
3308,0
3309,4
3310,2
3311,0
3312,0
3313,0
3314,2
3315,4
3316,0
3317,0
3318,1
3319,0
3320,0
3321,4
3322,4
3323,2
3324,0
3325,0
3326,4
3327,0
3328,0
3329,0
3330,0
3331,2
3332,0
3333,0
3334,0
3335,2
3336,2
3337,0
3338,0
3339,0
3340,0
3341,4
3342,2
3343,0
3344,4
3345,1
3346,0
3347,0
3348,0
3349,0
3350,4
3351,0
3352,0
3353,0
3354,2
3355,0
3356,0
3357,0
3358,2
3359,0
3360,0
3361,4
3362,2
3363,2
3364,0
3365,0
3366,2
3367,5
3368,1
3369,2
3370,2
3371,0
3372,1
3373,0
3374,0
3375,0
3376,0
3377,3
3378,4
3379,0
3380,2
3381,0
3382,1
3383,5
3384,0
3385,0
3386,2
3387,1
3388,2
3389,0
3390,0
3391,0
3392,0
3393,0
3394,0
3395,1
3396,1
3397,0
3398,4
3399,5
3400,0
3401,0
3402,0
3403,0
3404,0
3405,2
3406,0
3407,0
3408,1
3409,2
3410,1
3411,3
3412,4
3413,0
3414,0
3415,2
3416,2
3417,0
3418,0
3419,0
3420,0
3421,5
3422,1
3423,0
3424,2
3425,0
3426,0
3427,0
3428,0
3429,0
3430,2
3431,4
3432,0
3433,2
3434,0
3435,2
3436,5
3437,2
3438,0
3439,0
3440,1
3441,0
3442,0
3443,0
3444,0
3445,0
3446,0
3447,0
3448,0
3449,2
3450,2
3451,2
3452,0
3453,1
3454,0
3455,0
3456,0
3457,1
3458,0
3459,0
3460,0
3461,0
3462,0
3463,4
3464,0
3465,0
3466,0
3467,0
3468,2
3469,0
3470,2
3471,4
3472,0
3473,0
3474,0
3475,2
3476,1
3477,5
3478,0
3479,0
3480,1
3481,1
3482,4
3483,0
3484,0
3485,0
3486,0
3487,0
3488,1
3489,0
3490,0
3491,0
3492,0
3493,0
3494,0
3495,1
3496,0
3497,1
3498,0
3499,3
3500,1
3501,2
3502,0
3503,0
3504,1
3505,0
3506,0
3507,4
3508,2
3509,0
3510,0
3511,5
3512,1
3513,0
3514,4
3515,0
3516,5
3517,3
3518,4
3519,0
3520,0
3521,0
3522,2
3523,1
3524,0
3525,4
3526,1
3527,0
3528,0
3529,1
3530,0
3531,2
3532,0
3533,0
3534,2
3535,1
3536,2
3537,0
3538,1
3539,0
3540,0
3541,0
3542,1
3543,0
3544,0
3545,0
3546,0
3547,1
3548,0
3549,0
3550,0
3551,0
3552,1
3553,0
3554,4
3555,2
3556,3
3557,2
3558,0
3559,1
3560,0
3561,0
3562,0
3563,2
3564,0
3565,0
3566,0
3567,0
3568,0
3569,0
3570,0
3571,0
3572,0
3573,0
3574,1
3575,1
3576,2
3577,4
3578,0
3579,0
3580,0
3581,1
3582,0
3583,0
3584,0
3585,2
3586,0
3587,0
3588,2
3589,0
3590,0
3591,0
3592,1
3593,2
3594,2
3595,2
3596,0
3597,5
3598,2
3599,0
3600,1
3601,0
3602,0
3603,0
3604,0
3605,0
3606,1
3607,0
3608,1
3609,2
3610,0
3611,2
3612,1
3613,5
3614,0
3615,0
3616,0
3617,0
3618,0
3619,2
3620,0
3621,1
3622,0
3623,2
3624,0
3625,0
3626,5
3627,0
3628,0
3629,0
3630,1
3631,0
3632,0
3633,0
3634,0
3635,0
3636,4
3637,4
3638,0
3639,0
3640,0
3641,0
3642,0
3643,0
3644,1
3645,0
3646,0
3647,5
3648,2
3649,0
3650,0
3651,2
3652,2
3653,0
3654,3
3655,0
3656,0
3657,1
3658,0
3659,0
3660,0
3661,0
3662,0
3663,0
3664,0
3665,0
3666,0
3667,0
3668,4
3669,1
3670,0
3671,0
3672,0
3673,2
3674,2
3675,5
3676,0
3677,0
3678,0
3679,0
3680,0
3681,1
3682,0
3683,0
3684,2
3685,0
3686,0
3687,1
3688,2
3689,1
3690,5
3691,5
3692,0
3693,1
3694,0
3695,0
3696,0
3697,0
3698,0
3699,0
3700,0
3701,0
3702,2
3703,0
3704,0
3705,0
3706,2
3707,5
3708,4
3709,4
3710,0
3711,0
3712,2
3713,0
3714,4
3715,1
3716,0
3717,2
3718,0
3719,0
3720,0
3721,0
3722,2
3723,4
3724,0
3725,0
3726,0
3727,4
3728,2
3729,2
3730,0
3731,0
3732,2
3733,2
3734,0
3735,0
3736,4
3737,0
3738,3
3739,1
3740,1
3741,0
3742,2
3743,1
3744,0
3745,2
3746,0
3747,0
3748,4
3749,2
3750,0
3751,0
3752,2
3753,4
3754,1
3755,2
3756,0
3757,0
3758,0
3759,2
3760,0
3761,0
3762,2
3763,4
3764,1
3765,0
3766,1
3767,0
3768,0
3769,0
3770,2
3771,5
3772,0
3773,2
3774,2
3775,2
3776,1
3777,0
3778,2
3779,2
3780,0
3781,0
3782,0
3783,0
3784,0
3785,0
3786,2
3787,3
3788,0
3789,0
3790,5
3791,0
3792,1
3793,0
3794,1
3795,0
3796,1
3797,1
3798,0
3799,0
3800,0
3801,2
3802,0
3803,4
3804,2
3805,0
3806,1
3807,4
3808,0
3809,0
3810,0
3811,1
3812,0
3813,0
3814,3
3815,0
3816,2
3817,2
3818,2
3819,4
3820,2
3821,0
3822,0
3823,0
3824,0
3825,2
3826,4
3827,0
3828,0
3829,5
3830,1
3831,0
3832,0
3833,5
3834,2
3835,2
3836,0
3837,4
3838,2
3839,0
3840,0
3841,0
3842,0
3843,0
3844,0
3845,0
3846,0
3847,1
3848,0
3849,0
3850,0
3851,5
3852,0
3853,3
3854,0
3855,0
3856,0
3857,0
3858,0
3859,3
3860,0
3861,0
3862,5
3863,0
3864,0
3865,0
3866,0
3867,2
3868,5
3869,2
3870,0
3871,1
3872,2
3873,0
3874,2
3875,2
3876,0
3877,2
3878,1
3879,5
3880,0
3881,0
3882,4
3883,0
3884,0
3885,2
3886,0
3887,0
3888,2
3889,0
3890,0
3891,0
3892,0
3893,2
3894,2
3895,4
3896,0
3897,4
3898,0
3899,0
3900,0
3901,1
3902,2
3903,2
3904,0
3905,5
3906,0
3907,0
3908,5
3909,2
3910,0
3911,5
3912,1
3913,0
3914,2
3915,0
3916,0
3917,0
3918,1
3919,0
3920,0
3921,5
3922,0
3923,0
3924,3
3925,2
3926,0
3927,0
3928,2
3929,0
3930,0
3931,0
3932,1
3933,2
3934,2
3935,0
3936,0
3937,0
3938,0
3939,2
3940,0
3941,0
3942,5
3943,1
3944,0
3945,1
3946,1
3947,0
3948,2
3949,0
3950,4
3951,0
3952,0
3953,1
3954,5
3955,0
3956,3
3957,4
3958,2
3959,0
3960,2
3961,0
3962,2
3963,0
3964,0
3965,0
3966,0
3967,0
3968,0
3969,0
3970,0
3971,0
3972,0
3973,5
3974,2
3975,2
3976,0
3977,0
3978,1
3979,2
3980,1
3981,0
3982,0
3983,1
3984,3
3985,0
3986,5
3987,0
3988,0
3989,2
3990,5
3991,0
3992,0
3993,1
3994,5
3995,2
3996,0
3997,0
3998,2
3999,0
4000,2
4001,0
4002,0
4003,0
4004,0
4005,4
4006,0
4007,0
4008,0
4009,0
4010,0
4011,0
4012,0
4013,0
4014,0
4015,1
4016,0
4017,4
4018,4
4019,0
4020,2
4021,2
4022,0
4023,0
4024,1
4025,4
4026,4
4027,2
4028,2
4029,0
4030,0
4031,0
4032,0
4033,0
4034,0
4035,2
4036,0
4037,0
4038,0
4039,0
4040,0
4041,4
4042,4
4043,2
4044,0
4045,5
4046,0
4047,0
4048,0
4049,0
4050,2
4051,0
4052,2
4053,2
4054,0
4055,1
4056,0
4057,0
4058,0
4059,3
4060,2
4061,0
4062,2
4063,0
4064,0
4065,3
4066,2
4067,1
4068,0
4069,0
4070,1
4071,2
4072,4
4073,0
4074,2
4075,0
4076,0
4077,0
4078,2
4079,0
4080,0
4081,0
4082,0
4083,0
4084,0
4085,0
4086,2
4087,2
4088,0
4089,0
4090,4
4091,1
4092,5
4093,2
4094,0
4095,0
4096,4
4097,0
4098,0
4099,1
4100,2
4101,0
4102,0
4103,1
4104,4
4105,2
4106,0
4107,0
4108,0
4109,5
4110,1
4111,0
4112,2
4113,5
4114,0
4115,4
4116,0
4117,0
4118,3
4119,0
4120,1
4121,0
4122,1
4123,1
4124,0
4125,0
4126,0
4127,0
4128,5
4129,2
4130,3
4131,1
4132,0
4133,0
4134,0
4135,2
4136,4
4137,0
4138,0
4139,4
4140,2
4141,1
4142,4
4143,4
4144,0
4145,0
4146,0
4147,0
4148,0
4149,1
4150,0
4151,0
4152,3
4153,0
4154,0
4155,2
4156,0
4157,0
4158,2
4159,0
4160,2
4161,1
4162,0
4163,0
4164,0
4165,0
4166,1
4167,0
4168,2
4169,5
4170,0
4171,0
4172,1
4173,1
4174,4
4175,4
4176,0
4177,4
4178,0
4179,1
4180,0
4181,0
4182,4
4183,0
4184,0
4185,0
4186,1
4187,0
4188,4
4189,0
4190,0
4191,5
4192,4
4193,0
4194,0
4195,2
4196,0
4197,0
4198,2
4199,4
4200,0
4201,4
4202,0
4203,4
4204,0
4205,0
4206,3
4207,0
4208,1
4209,0
4210,3
4211,2
4212,1
4213,5
4214,2
4215,0
4216,2
4217,0
4218,0
4219,0
4220,1
4221,0
4222,1
4223,4
4224,0
4225,0
4226,1
4227,1
4228,1
4229,5
4230,1
4231,3
4232,1
4233,3
4234,0
4235,0
4236,0
4237,5
4238,0
4239,0
4240,0
4241,0
4242,2
4243,0
4244,3
4245,0
4246,0
4247,0
4248,4
4249,2
4250,2
4251,1
4252,0
4253,3
4254,0
4255,2
4256,1
4257,0
4258,2
4259,0
4260,4
4261,2
4262,0
4263,5
4264,1
4265,0
4266,1
4267,0
4268,1
4269,0
4270,0
4271,0
4272,1
4273,1
4274,0
4275,0
4276,4
4277,2
4278,5
4279,4
4280,0
4281,2
4282,2
4283,0
4284,0
4285,0
4286,0
4287,5
4288,2
4289,2
4290,4
4291,0
4292,2
4293,1
4294,0
4295,2
4296,0
4297,0
4298,1
4299,0
4300,0
4301,0
4302,0
4303,1
4304,0
4305,0
4306,0
4307,0
4308,0
4309,0
4310,0
4311,0
4312,3
4313,4
4314,0
4315,0
4316,2
4317,0
4318,0
4319,2
4320,0
4321,0
4322,0
4323,0
4324,1
4325,0
4326,4
4327,2
4328,3
4329,1
4330,0
4331,0
4332,0
4333,0
4334,0
4335,0
4336,0
4337,0
4338,2
4339,2
4340,0
4341,0
4342,2
4343,1
4344,1
4345,0
4346,0
4347,0
4348,0
4349,1
4350,0
4351,2
4352,2
4353,1
4354,0
4355,2
4356,0
4357,0
4358,4
4359,0
4360,0
4361,0
4362,3
4363,1
4364,1
4365,2
4366,0
4367,0
4368,0
4369,0
4370,1
4371,0
4372,4
4373,0
4374,0
4375,4
4376,0
4377,2
4378,1
4379,4
4380,0
4381,0
4382,0
4383,0
4384,0
4385,1
4386,3
4387,2
4388,0
4389,1
4390,2
4391,3
4392,0
4393,3
4394,1
4395,2
4396,1
4397,0
4398,0
4399,0
4400,0
4401,0
4402,4
4403,0
4404,2
4405,0
4406,2
4407,4
4408,1
4409,4
4410,2
4411,0
4412,4
4413,1
4414,4
4415,2
4416,0
4417,1
4418,0
4419,0
4420,2
4421,2
4422,0
4423,0
4424,3
4425,0
4426,0
4427,1
4428,0
4429,0
4430,4
4431,0
4432,2
4433,0
4434,0
4435,3
4436,4
4437,0
4438,0
4439,0
4440,0
4441,4
4442,0
4443,1
4444,0
4445,5
4446,0
4447,0
4448,3
4449,1
4450,0
4451,5
4452,1
4453,0
4454,0
4455,1
4456,2
4457,2
4458,2
4459,2
4460,0
4461,2
4462,5
4463,4
4464,4
4465,1
4466,0
4467,0
4468,0
4469,2
4470,4
4471,2
4472,0
4473,3
4474,4
4475,4
4476,3
4477,0
4478,0
4479,0
4480,4
4481,0
4482,0
4483,0
4484,0
4485,2
4486,1
4487,0
4488,2
4489,0
4490,0
4491,4
4492,0
4493,1
4494,1
4495,0
4496,4
4497,0
4498,0
4499,2
4500,0
4501,1
4502,1
4503,0
4504,4
4505,0
4506,0
4507,1
4508,0
4509,4
4510,0
4511,0
4512,3
4513,0
4514,0
4515,1
4516,0
4517,0
4518,0
4519,0
4520,0
4521,0
4522,0
4523,0
4524,0
4525,4
4526,0
4527,0
4528,1
4529,0
4530,0
4531,0
4532,1
4533,0
4534,0
4535,0
4536,2
4537,3
4538,2
4539,1
4540,4
4541,0
4542,0
4543,0
4544,4
4545,4
4546,2
4547,4
4548,5
4549,4
4550,1
4551,0
4552,1
4553,2
4554,2
4555,0
4556,2
4557,4
4558,0
4559,0
4560,0
4561,0
4562,3
4563,2
4564,0
4565,0
4566,0
4567,2
4568,5
4569,0
4570,4
4571,0
4572,1
4573,0
4574,0
4575,0
4576,0
4577,0
4578,5
4579,1
4580,0
4581,4
4582,2
4583,0
4584,1
4585,0
4586,1
4587,4
4588,4
4589,0
4590,0
4591,1
4592,0
4593,0
4594,0
4595,1
4596,1
4597,0
4598,0
4599,2
4600,4
4601,5
4602,4
4603,0
4604,1
4605,1
4606,0
4607,3
4608,2
4609,5
4610,1
4611,1
4612,0
4613,1
4614,5
4615,0
4616,0
4617,1
4618,4
4619,2
4620,0
4621,2
4622,2
4623,2
4624,0
4625,0
4626,0
4627,0
4628,0
4629,0
4630,5
4631,0
4632,2
4633,0
4634,0
4635,0
4636,4
4637,0
4638,0
4639,3
4640,0
4641,0
4642,0
4643,0
4644,0
4645,3
4646,2
4647,0
4648,0
4649,0
4650,0
4651,4
4652,0
4653,0
4654,0
4655,1
4656,0
4657,0
4658,0
4659,0
4660,4
4661,4
4662,0
4663,2
4664,0
4665,1
4666,0
4667,0
4668,0
4669,0
4670,0
4671,0
4672,1
4673,2
4674,0
4675,0
4676,2
4677,0
4678,4
4679,2
4680,2
4681,0
4682,4
4683,0
4684,0
4685,0
4686,5
4687,0
4688,5
4689,4
4690,1
4691,0
4692,2
4693,0
4694,0
4695,0
4696,0
4697,2
4698,4
4699,5
4700,5
4701,0
4702,0
4703,5
4704,1
4705,0
4706,0
4707,0
4708,0
4709,0
4710,0
4711,0
4712,1
4713,2
4714,1
4715,4
4716,0
4717,0
4718,0
4719,4
4720,2
4721,4
4722,5
4723,1
4724,0
4725,0
4726,0
4727,0
4728,2
4729,0
4730,5
4731,0
4732,3
4733,0
4734,0
4735,0
4736,3
4737,0
4738,0
4739,0
4740,2
4741,0
4742,0
4743,0
4744,1
4745,1
4746,1
4747,4
4748,3
4749,0
4750,4
4751,1
4752,0
4753,0
4754,0
4755,2
4756,5
4757,0
4758,0
4759,0
4760,2
4761,0
4762,0
4763,0
4764,0
4765,0
4766,0
4767,3
4768,0
4769,0
4770,0
4771,2
4772,3
4773,0
4774,0
4775,1
4776,0
4777,0
4778,0
4779,0
4780,0
4781,0
4782,1
4783,1
4784,0
4785,2
4786,0
4787,4
4788,0
4789,0
4790,5
4791,0
4792,2
4793,1
4794,0
4795,4
4796,0
4797,0
4798,0
4799,2
4800,5
4801,0
4802,0
4803,0
4804,0
4805,5
4806,0
4807,0
4808,1
4809,0
4810,0
4811,0
4812,0
4813,2
4814,0
4815,1
4816,2
4817,5
4818,5
4819,2
4820,0
4821,3
4822,4
4823,1
4824,2
4825,4
4826,5
4827,0
4828,2
4829,0
4830,0
4831,2
4832,1
4833,0
4834,4
4835,0
4836,1
4837,0
4838,0
4839,1
4840,3
4841,4
4842,0
4843,2
4844,0
4845,2
4846,0
4847,0
4848,0
4849,0
4850,0
4851,4
4852,2
4853,0
4854,2
4855,3
4856,0
4857,0
4858,0
4859,0
4860,0
4861,4
4862,1
4863,0
4864,0
4865,5
4866,0
4867,2
4868,0
4869,1
4870,0
4871,0
4872,0
4873,4
4874,0
4875,4
4876,1
4877,0
4878,0
4879,0
4880,0
4881,0
4882,1
4883,0
4884,2
4885,0
4886,1
4887,5
4888,2
4889,2
4890,2
4891,0
4892,2
4893,2
4894,0
4895,1
4896,2
4897,0
4898,0
4899,2
4900,0
4901,1
4902,0
4903,0
4904,5
4905,0
4906,0
4907,0
4908,1
4909,0
4910,0
4911,0
4912,2
4913,0
4914,4
4915,0
4916,0
4917,0
4918,3
4919,4
4920,0
4921,4
4922,0
4923,0
4924,0
4925,4
4926,0
4927,0
4928,2
4929,0
4930,2
4931,0
4932,0
4933,3
4934,0
4935,0
4936,0
4937,0
4938,0
4939,1
4940,0
4941,3
4942,1
4943,4
4944,0
4945,0
4946,0
4947,1
4948,3
4949,0
4950,4
4951,1
4952,4
4953,0
4954,0
4955,1
4956,1
4957,0
4958,0
4959,0
4960,0
4961,0
4962,5
4963,4
4964,0
4965,3
4966,0
4967,4
4968,0
4969,0
4970,0
4971,0
4972,0
4973,2
4974,0
4975,1
4976,0
4977,0
4978,2
4979,4
4980,1
4981,2
4982,2
4983,0
4984,2
4985,4
4986,0
4987,0
4988,0
4989,0
4990,0
4991,1
4992,0
4993,4
4994,1
4995,0
4996,1
4997,0
4998,0
4999,5
5000,0
5001,1
5002,2
5003,0
5004,0
5005,0
5006,4
5007,0
5008,0
5009,0
5010,2
5011,0
5012,4
5013,4
5014,0
5015,0
5016,0
5017,5
5018,0
5019,1
5020,0
5021,4
5022,0
5023,0
5024,0
5025,0
5026,2
5027,1
5028,0
5029,1
5030,4
5031,0
5032,1
5033,5
5034,0
5035,2
5036,5
5037,0
5038,0
5039,0
5040,1
5041,5
5042,0
5043,2
5044,0
5045,5
5046,5
5047,4
5048,4
5049,1
5050,0
5051,0
5052,2
5053,4
5054,0
5055,0
5056,0
5057,0
5058,0
5059,4
5060,5
5061,5
5062,0
5063,1
5064,0
5065,1
5066,0
5067,0
5068,0
5069,1
5070,0
5071,0
5072,0
5073,1
5074,2
5075,0
5076,0
5077,0
5078,3
5079,0
5080,1
5081,0
5082,0
5083,0
5084,5
5085,5
5086,0
5087,2
5088,0
5089,4
5090,0
5091,1
5092,0
5093,2
5094,2
5095,0
5096,0
5097,5
5098,3
5099,0
5100,2
5101,2
5102,2
5103,1
5104,4
5105,0
5106,1
5107,0
5108,0
5109,1
5110,0
5111,1
5112,0
5113,3
5114,0
5115,4
5116,1
5117,0
5118,2
5119,0
5120,1
5121,2
5122,4
5123,4
5124,1
5125,2
5126,4
5127,1
5128,0
5129,2
5130,0
5131,2
5132,0
5133,0
5134,2
5135,0
5136,4
5137,0
5138,4
5139,0
5140,1
5141,0
5142,0
5143,0
5144,2
5145,5
5146,2
5147,1
5148,0
5149,3
5150,4
5151,0
5152,0
5153,2
5154,0
5155,0
5156,4
5157,3
5158,0
5159,0
5160,0
5161,0
5162,2
5163,1
5164,4
5165,0
5166,0
5167,0
5168,0
5169,2
5170,4
5171,2
5172,0
5173,5
5174,0
5175,2
5176,1
5177,1
5178,0
5179,0
5180,1
5181,4
5182,0
5183,1
5184,0
5185,0
5186,3
5187,1
5188,4
5189,0
5190,0
5191,3
5192,0
5193,5
5194,0
5195,4
5196,0
5197,1
5198,0
5199,3
5200,0
5201,0
5202,0
5203,0
5204,0
5205,3
5206,0
5207,4
5208,1
5209,0
5210,0
5211,3
5212,0
5213,4
5214,2
5215,0
5216,0
5217,0
5218,0
5219,2
5220,4
5221,0
5222,0
5223,0
5224,0
5225,0
5226,0
5227,0
5228,0
5229,0
5230,0
5231,0
5232,0
5233,2
5234,2
5235,0
5236,0
5237,0
5238,0
5239,0
5240,1
5241,1
5242,0
5243,0
5244,0
5245,1
5246,0
5247,4
5248,4
5249,0
5250,0
5251,2
5252,0
5253,4
5254,0
5255,2
5256,0
5257,0
5258,0
5259,2
5260,0
5261,2
5262,0
5263,4
5264,0
5265,0
5266,0
5267,2
5268,0
5269,0
5270,5
5271,0
5272,4
5273,0
5274,0
5275,2
5276,0
5277,0
5278,1
5279,0
5280,0
5281,1
5282,0
5283,3
5284,0
5285,2
5286,0
5287,0
5288,0
5289,0
5290,0
5291,0
5292,0
5293,0
5294,2
5295,0
5296,0
5297,0
5298,0
5299,0
5300,0
5301,0
5302,0
5303,0
5304,0
5305,0
5306,1
5307,0
5308,0
5309,0
5310,1
5311,2
5312,0
5313,0
5314,0
5315,0
5316,2
5317,4
5318,0
5319,0
5320,0
5321,1
5322,0
5323,0
5324,2
5325,0
5326,4
5327,1
5328,1
5329,3
5330,0
5331,0
5332,0
5333,0
5334,0
5335,2
5336,2
5337,5
5338,0
5339,5
5340,4
5341,0
5342,1
5343,1
5344,5
5345,3
5346,4
5347,0
5348,0
5349,4
5350,0
5351,0
5352,0
5353,5
5354,4
5355,1
5356,0
5357,5
5358,0
5359,0
5360,2
5361,0
5362,0
5363,0
5364,4
5365,0
5366,0
5367,5
5368,5
5369,0
5370,0
5371,4
5372,0
5373,2
5374,2
5375,4
5376,0
5377,0
5378,0
5379,0
5380,0
5381,1
5382,2
5383,2
5384,4
5385,4
5386,0
5387,2
5388,0
5389,2
5390,0
5391,0
5392,0
5393,0
5394,2
5395,0
5396,1
5397,0
5398,4
5399,0
5400,0
5401,1
5402,2
5403,2
5404,0
5405,1
5406,0
5407,0
5408,0
5409,0
5410,0
5411,0
5412,0
5413,1
5414,0
5415,0
5416,0
5417,0
5418,0
5419,1
5420,4
5421,0
5422,4
5423,0
5424,0
5425,1
5426,0
5427,0
5428,2
5429,1
5430,2
5431,0
5432,0
5433,0
5434,2
5435,5
5436,0
5437,1
5438,0
5439,2
5440,0
5441,4
5442,0
5443,0
5444,0
5445,5
5446,0
5447,5
5448,0
5449,0
5450,0
5451,0
5452,0
5453,5
5454,2
5455,5
5456,0
5457,0
5458,0
5459,0
5460,0
5461,0
5462,5
5463,1
5464,0
5465,2
5466,1
5467,0
5468,5
5469,0
5470,1
5471,2
5472,0
5473,3
5474,0
5475,0
5476,4
5477,1
5478,2
5479,0
5480,3
5481,0
5482,5
5483,1
5484,4
5485,5
5486,0
5487,0
5488,0
5489,5
5490,0
5491,0
5492,0
5493,0
5494,0
5495,2
5496,0
5497,0
5498,0
5499,0
5500,3
5501,3
5502,0
5503,0
5504,0
5505,0
5506,0
5507,1
5508,0
5509,0
5510,0
5511,0
5512,1
5513,0
5514,2
5515,1
5516,0
5517,0
5518,2
5519,0
5520,2
5521,5
5522,1
5523,0
5524,2
5525,0
5526,2
5527,2
5528,0
5529,0
